verification_id,source_file,channel,segment_index,segment_start_s,segment_end_s,peak_threshold,max_heatmap,mean_heatmap,predicted_event_count,predicted_event_times_inside_s_json,predicted_event_times_absolute_s_json,review_status,corrected_event_count,corrected_event_times_inside_s_json,corrected_event_times_absolute_s_json,quality_flag,comment
Broadband_Data_2026.03.27_14.35.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,11,22.0,24.0,0.25,0.876218855381012,0.05772312358021736,6,"[0.024, 0.15, 0.262, 0.682, 1.582, 1.86]","[22.024, 22.15, 22.262, 22.682, 23.582, 23.86]",model_verified,6,"[0.024, 0.15, 0.262, 0.682, 1.582, 1.86]","[22.024, 22.15, 22.262, 22.682, 23.582, 23.86]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,12,24.0,26.0,0.25,0.30323678255081177,0.04084697738289833,2,"[0.33, 1.362]","[24.33, 25.362]",model_verified,2,"[0.33, 1.362]","[24.33, 25.362]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,13,26.0,28.0,0.25,0.9971917271614075,0.08420079946517944,7,"[1.176, 1.424, 1.48, 1.704, 1.766, 1.898, 1.94]","[27.176, 27.424, 27.48, 27.704, 27.766, 27.898, 27.94]",model_verified,7,"[1.176, 1.424, 1.48, 1.704, 1.766, 1.898, 1.94]","[27.176, 27.424, 27.48, 27.704, 27.766, 27.898, 27.94]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,14,28.0,30.0,0.25,0.9553653001785278,0.05978766083717346,5,"[0.034, 0.164, 0.726, 1.446, 1.83]","[28.034, 28.164, 28.726, 29.446, 29.83]",model_verified,5,"[0.034, 0.164, 0.726, 1.446, 1.83]","[28.034, 28.164, 28.726, 29.446, 29.83]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,15,30.0,32.0,0.25,0.9769967198371887,0.09625626355409622,8,"[0.26, 0.364, 0.496, 1.096, 1.46, 1.524, 1.562, 1.802]","[30.26, 30.364, 30.496, 31.096, 31.46, 31.524, 31.562, 31.802]",model_verified,8,"[0.26, 0.364, 0.496, 1.096, 1.46, 1.524, 1.562, 1.802]","[30.26, 30.364, 30.496, 31.096, 31.46, 31.524, 31.562, 31.802]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,16,32.0,34.0,0.25,0.9495971202850342,0.06739290058612823,7,"[0.104, 0.264, 1.024, 1.222, 1.506, 1.742, 1.936]","[32.104, 32.264, 33.024, 33.222, 33.506, 33.742, 33.936]",model_verified,7,"[0.104, 0.264, 1.024, 1.222, 1.506, 1.742, 1.936]","[32.104, 32.264, 33.024, 33.222, 33.506, 33.742, 33.936]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,17,34.0,36.0,0.25,0.7497161030769348,0.05656324699521065,6,"[0.034, 0.074, 0.146, 0.262, 0.814, 1.828]","[34.034, 34.074, 34.146, 34.262, 34.814, 35.828]",model_verified,6,"[0.034, 0.074, 0.146, 0.262, 0.814, 1.828]","[34.034, 34.074, 34.146, 34.262, 34.814, 35.828]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,18,36.0,38.0,0.25,0.8401409983634949,0.05707807466387749,5,"[0.33, 0.462, 0.716, 0.94, 1.098]","[36.33, 36.462, 36.716, 36.94, 37.098]",model_verified,5,"[0.33, 0.462, 0.716, 0.94, 1.098]","[36.33, 36.462, 36.716, 36.94, 37.098]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,19,38.0,40.0,0.25,0.9778894782066345,0.06357631087303162,8,"[0.286, 0.352, 1.118, 1.176, 1.224, 1.292, 1.412, 1.624]","[38.286, 38.352, 39.118, 39.176, 39.224, 39.292, 39.412, 39.624]",model_verified,8,"[0.286, 0.352, 1.118, 1.176, 1.224, 1.292, 1.412, 1.624]","[38.286, 38.352, 39.118, 39.176, 39.224, 39.292, 39.412, 39.624]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,20,40.0,42.0,0.25,0.5514583587646484,0.044484686106443405,3,"[0.786, 0.824, 1.96]","[40.786, 40.824, 41.96]",model_verified,3,"[0.786, 0.824, 1.96]","[40.786, 40.824, 41.96]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,21,42.0,44.0,0.25,0.955384373664856,0.0615745410323143,3,"[1.24, 1.342, 1.734]","[43.24, 43.342, 43.734]",model_verified,3,"[1.24, 1.342, 1.734]","[43.24, 43.342, 43.734]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,22,44.0,46.0,0.25,0.9614903330802917,0.08761247992515564,10,"[0.75, 0.786, 0.816, 0.856, 1.084, 1.114, 1.224, 1.456, 1.726, 1.964]","[44.75, 44.786, 44.816, 44.856, 45.084, 45.114, 45.224, 45.456, 45.726, 45.964]",model_verified,10,"[0.75, 0.786, 0.816, 0.856, 1.084, 1.114, 1.224, 1.456, 1.726, 1.964]","[44.75, 44.786, 44.816, 44.856, 45.084, 45.114, 45.224, 45.456, 45.726, 45.964]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,23,46.0,48.0,0.25,0.8973802328109741,0.0580684132874012,4,"[0.108, 0.464, 0.83, 1.748]","[46.108, 46.464, 46.83, 47.748]",model_verified,4,"[0.108, 0.464, 0.83, 1.748]","[46.108, 46.464, 46.83, 47.748]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,24,48.0,50.0,0.25,0.17651857435703278,0.03345174714922905,0,[],[],model_verified,0,[],[],,
Broadband_Data_2026.03.27_14.35.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,25,50.0,52.0,0.25,0.793345034122467,0.05949747562408447,6,"[0.054, 0.608, 0.844, 1.284, 1.43, 1.924]","[50.054, 50.608, 50.844, 51.284, 51.43, 51.924]",model_verified,6,"[0.054, 0.608, 0.844, 1.284, 1.43, 1.924]","[50.054, 50.608, 50.844, 51.284, 51.43, 51.924]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,26,52.0,54.0,0.25,0.8004134297370911,0.05729806423187256,5,"[0.42, 0.768, 1.212, 1.418, 1.73]","[52.42, 52.768, 53.212, 53.418, 53.73]",model_verified,5,"[0.42, 0.768, 1.212, 1.418, 1.73]","[52.42, 52.768, 53.212, 53.418, 53.73]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,27,54.0,56.0,0.25,0.9839668869972229,0.05895989388227463,4,"[0.118, 0.506, 1.824, 1.886]","[54.118, 54.506, 55.824, 55.886]",model_verified,4,"[0.118, 0.506, 1.824, 1.886]","[54.118, 54.506, 55.824, 55.886]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,28,56.0,58.0,0.25,0.6999402046203613,0.051269423216581345,5,"[0.528, 1.022, 1.09, 1.218, 1.9]","[56.528, 57.022, 57.09, 57.218, 57.9]",model_verified,5,"[0.528, 1.022, 1.09, 1.218, 1.9]","[56.528, 57.022, 57.09, 57.218, 57.9]",,
Broadband_Data_2026.03.27_14.35.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,ns,29,58.0,60.0,0.25,0.9185174107551575,0.05103825777769089,3,"[1.238, 1.564, 1.89]","[59.238, 59.564, 59.89]",model_verified,3,"[1.238, 1.564, 1.89]","[59.238, 59.564, 59.89]",,
Broadband_Data_2026.03.27_14.35.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,0,0.0,2.0,0.25,0.9971802234649658,0.046415988355875015,3,"[0.692, 1.0, 1.378]","[0.692, 1.0, 1.378]",model_verified,3,"[0.692, 1.0, 1.378]","[0.692, 1.0, 1.378]",,
Broadband_Data_2026.03.27_14.35.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,1,2.0,4.0,0.25,0.996787428855896,0.049912795424461365,2,"[0.052, 1.0]","[2.052, 3.0]",model_verified,2,"[0.052, 1.0]","[2.052, 3.0]",,
Broadband_Data_2026.03.27_14.35.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,2,4.0,6.0,0.25,0.9965337514877319,0.05186380073428154,3,"[0.664, 1.0, 1.144]","[4.664, 5.0, 5.144]",model_verified,3,"[0.664, 1.0, 1.144]","[4.664, 5.0, 5.144]",,
Broadband_Data_2026.03.27_14.35.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,3,6.0,8.0,0.25,0.9971902966499329,0.041512925177812576,1,[1.0],[7.0],model_verified,1,[1.0],[7.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,4,8.0,10.0,0.25,0.9972142577171326,0.04212653264403343,2,"[0.042, 1.0]","[8.042, 9.0]",model_verified,2,"[0.042, 1.0]","[8.042, 9.0]",,
Broadband_Data_2026.03.27_14.35.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,5,10.0,12.0,0.25,0.9973171353340149,0.0448543019592762,2,"[0.082, 1.0]","[10.082, 11.0]",model_verified,2,"[0.082, 1.0]","[10.082, 11.0]",,
Broadband_Data_2026.03.27_14.35.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,6,12.0,14.0,0.25,0.9969366788864136,0.041566889733076096,1,[1.0],[13.0],model_verified,1,[1.0],[13.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,7,14.0,16.0,0.25,0.9968520998954773,0.053244344890117645,2,"[0.91, 1.0]","[14.91, 15.0]",model_verified,2,"[0.91, 1.0]","[14.91, 15.0]",,
Broadband_Data_2026.03.27_14.35.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,8,16.0,18.0,0.25,0.9969191551208496,0.04297809675335884,1,[1.0],[17.0],model_verified,1,[1.0],[17.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,9,18.0,20.0,0.25,0.9967097043991089,0.045697133988142014,3,"[1.0, 1.392, 1.558]","[19.0, 19.392, 19.558]",model_verified,3,"[1.0, 1.392, 1.558]","[19.0, 19.392, 19.558]",,
Broadband_Data_2026.03.27_14.35.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,10,20.0,22.0,0.25,0.9967382550239563,0.04276294261217117,1,[1.0],[21.0],model_verified,1,[1.0],[21.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,11,22.0,24.0,0.25,0.9965533018112183,0.05227569863200188,2,"[0.688, 1.0]","[22.688, 23.0]",model_verified,2,"[0.688, 1.0]","[22.688, 23.0]",,
Broadband_Data_2026.03.27_14.35.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,12,24.0,26.0,0.25,0.9970405697822571,0.041071951389312744,1,[1.0],[25.0],model_verified,1,[1.0],[25.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,13,26.0,28.0,0.25,0.9964564442634583,0.04983454570174217,3,"[1.0, 1.76, 1.896]","[27.0, 27.76, 27.896]",model_verified,3,"[1.0, 1.76, 1.896]","[27.0, 27.76, 27.896]",,
Broadband_Data_2026.03.27_14.35.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,14,28.0,30.0,0.25,0.9969323873519897,0.042598772794008255,1,[1.0],[29.0],model_verified,1,[1.0],[29.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,15,30.0,32.0,0.25,0.9971460700035095,0.055998869240283966,3,"[0.366, 1.0, 1.7]","[30.366, 31.0, 31.7]",manual_corrected,2,"[0.363475, 1.00075]","[30.363475, 31.00075]",,
Broadband_Data_2026.03.27_14.35.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,16,32.0,34.0,0.25,0.9968243837356567,0.046524833887815475,2,"[0.23, 1.0]","[32.23, 33.0]",model_verified,2,"[0.23, 1.0]","[32.23, 33.0]",,
Broadband_Data_2026.03.27_14.35.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,17,34.0,36.0,0.25,0.9970097541809082,0.042940542101860046,1,[1.0],[35.0],model_verified,1,[1.0],[35.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,18,36.0,38.0,0.25,0.9971209168434143,0.04295865818858147,1,[1.0],[37.0],model_verified,1,[1.0],[37.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,19,38.0,40.0,0.25,0.9976160526275635,0.04319879412651062,2,"[1.0, 1.282]","[39.0, 39.282]",manual_corrected,1,[0.997209],[38.997209],,
Broadband_Data_2026.03.27_14.35.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,20,40.0,42.0,0.25,0.9971439242362976,0.039620961993932724,1,[1.0],[41.0],model_verified,1,[1.0],[41.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,21,42.0,44.0,0.25,0.9971119165420532,0.0422852598130703,1,[1.0],[43.0],model_verified,1,[1.0],[43.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,22,44.0,46.0,0.25,0.9973275661468506,0.04304280877113342,1,[1.0],[45.0],model_verified,1,[1.0],[45.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,23,46.0,48.0,0.25,0.9970807433128357,0.04159954935312271,1,[1.0],[47.0],model_verified,1,[1.0],[47.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,24,48.0,50.0,0.25,0.9971024394035339,0.041912470012903214,1,[1.0],[49.0],model_verified,1,[1.0],[49.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,25,50.0,52.0,0.25,0.9968787431716919,0.04215262457728386,1,[1.0],[51.0],model_verified,1,[1.0],[51.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,26,52.0,54.0,0.25,0.9969646334648132,0.040600135922431946,1,[1.0],[53.0],model_verified,1,[1.0],[53.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,27,54.0,56.0,0.25,0.9970216155052185,0.04598390683531761,1,[1.0],[55.0],model_verified,1,[1.0],[55.0],,
Broadband_Data_2026.03.27_14.35.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,28,56.0,58.0,0.25,0.9972022771835327,0.0552179217338562,4,"[0.528, 0.832, 1.0, 1.096]","[56.528, 56.832, 57.0, 57.096]",model_verified,4,"[0.528, 0.832, 1.0, 1.096]","[56.528, 56.832, 57.0, 57.096]",,
Broadband_Data_2026.03.27_14.35.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.35.00.bin,we,29,58.0,60.0,0.25,0.9974226951599121,0.0396440252661705,1,[1.0],[59.0],model_verified,1,[1.0],[59.0],,
Broadband_Data_2026.03.27_14.36.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,0,0.0,2.0,0.25,0.8146437406539917,0.055778346955776215,5,"[0.184, 0.292, 0.744, 0.798, 0.832]","[0.184, 0.292, 0.744, 0.798, 0.832]",model_verified,5,"[0.184, 0.292, 0.744, 0.798, 0.832]","[0.184, 0.292, 0.744, 0.798, 0.832]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,1,2.0,4.0,0.25,0.8990419507026672,0.05331049859523773,6,"[0.278, 0.416, 0.446, 0.636, 1.688, 1.824]","[2.278, 2.416, 2.446, 2.636, 3.688, 3.824]",model_verified,6,"[0.278, 0.416, 0.446, 0.636, 1.688, 1.824]","[2.278, 2.416, 2.446, 2.636, 3.688, 3.824]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,2,4.0,6.0,0.25,0.6637163758277893,0.05554656684398651,5,"[0.022, 0.168, 0.224, 1.348, 1.652]","[4.022, 4.168, 4.224, 5.348, 5.652]",model_verified,5,"[0.022, 0.168, 0.224, 1.348, 1.652]","[4.022, 4.168, 4.224, 5.348, 5.652]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,3,6.0,8.0,0.25,0.7316200733184814,0.0583457387983799,7,"[0.388, 1.016, 1.122, 1.236, 1.348, 1.65, 1.69]","[6.388, 7.016, 7.122, 7.236, 7.348, 7.65, 7.69]",model_verified,7,"[0.388, 1.016, 1.122, 1.236, 1.348, 1.65, 1.69]","[6.388, 7.016, 7.122, 7.236, 7.348, 7.65, 7.69]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,4,8.0,10.0,0.25,0.882332444190979,0.0593196377158165,6,"[0.326, 0.544, 0.924, 1.41, 1.508, 1.54]","[8.326, 8.544, 8.924, 9.41, 9.508, 9.54]",model_verified,6,"[0.326, 0.544, 0.924, 1.41, 1.508, 1.54]","[8.326, 8.544, 8.924, 9.41, 9.508, 9.54]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,5,10.0,12.0,0.25,0.9858900308609009,0.08455543220043182,9,"[0.128, 0.56, 0.61, 0.832, 1.054, 1.19, 1.448, 1.5, 1.982]","[10.128, 10.56, 10.61, 10.832, 11.054, 11.19, 11.448, 11.5, 11.982]",model_verified,9,"[0.128, 0.56, 0.61, 0.832, 1.054, 1.19, 1.448, 1.5, 1.982]","[10.128, 10.56, 10.61, 10.832, 11.054, 11.19, 11.448, 11.5, 11.982]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,6,12.0,14.0,0.25,0.9916268587112427,0.08613643050193787,7,"[0.424, 0.642, 0.778, 0.828, 0.868, 0.944, 0.976]","[12.424, 12.642, 12.778, 12.828, 12.868, 12.944, 12.976]",model_verified,7,"[0.424, 0.642, 0.778, 0.828, 0.868, 0.944, 0.976]","[12.424, 12.642, 12.778, 12.828, 12.868, 12.944, 12.976]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,7,14.0,16.0,0.25,0.9627413749694824,0.08108965307474136,8,"[0.432, 0.468, 0.722, 0.782, 0.824, 0.87, 1.476, 1.668]","[14.432, 14.468, 14.722, 14.782, 14.824, 14.87, 15.476, 15.668]",model_verified,8,"[0.432, 0.468, 0.722, 0.782, 0.824, 0.87, 1.476, 1.668]","[14.432, 14.468, 14.722, 14.782, 14.824, 14.87, 15.476, 15.668]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,8,16.0,18.0,0.25,0.9415050745010376,0.07805365324020386,9,"[0.138, 0.192, 0.312, 0.356, 0.794, 1.53, 1.564, 1.598, 1.884]","[16.138, 16.192, 16.312, 16.356, 16.794, 17.53, 17.564, 17.598, 17.884]",model_verified,9,"[0.138, 0.192, 0.312, 0.356, 0.794, 1.53, 1.564, 1.598, 1.884]","[16.138, 16.192, 16.312, 16.356, 16.794, 17.53, 17.564, 17.598, 17.884]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,9,18.0,20.0,0.25,0.7582827806472778,0.04478689283132553,3,"[0.092, 0.652, 1.044]","[18.092, 18.652, 19.044]",model_verified,3,"[0.092, 0.652, 1.044]","[18.092, 18.652, 19.044]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,10,20.0,22.0,0.25,0.9748573899269104,0.09675408899784088,11,"[0.08, 0.116, 0.714, 0.858, 0.914, 1.032, 1.14, 1.218, 1.334, 1.436, 1.616]","[20.08, 20.116, 20.714, 20.858, 20.914, 21.032, 21.14, 21.218, 21.334, 21.436, 21.616]",model_verified,11,"[0.08, 0.116, 0.714, 0.858, 0.914, 1.032, 1.14, 1.218, 1.334, 1.436, 1.616]","[20.08, 20.116, 20.714, 20.858, 20.914, 21.032, 21.14, 21.218, 21.334, 21.436, 21.616]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,11,22.0,24.0,0.25,0.7279280424118042,0.05793188512325287,5,"[0.234, 0.536, 0.938, 1.038, 1.678]","[22.234, 22.536, 22.938, 23.038, 23.678]",model_verified,5,"[0.234, 0.536, 0.938, 1.038, 1.678]","[22.234, 22.536, 22.938, 23.038, 23.678]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,12,24.0,26.0,0.25,0.9544711112976074,0.08218444883823395,8,"[0.988, 1.072, 1.162, 1.27, 1.33, 1.402, 1.478, 1.956]","[24.988, 25.072, 25.162, 25.27, 25.33, 25.402, 25.478, 25.956]",model_verified,8,"[0.988, 1.072, 1.162, 1.27, 1.33, 1.402, 1.478, 1.956]","[24.988, 25.072, 25.162, 25.27, 25.33, 25.402, 25.478, 25.956]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,13,26.0,28.0,0.25,0.9706569910049438,0.07258237898349762,7,"[0.54, 0.662, 1.124, 1.284, 1.452, 1.658, 1.882]","[26.54, 26.662, 27.124, 27.284, 27.452, 27.658, 27.882]",model_verified,7,"[0.54, 0.662, 1.124, 1.284, 1.452, 1.658, 1.882]","[26.54, 26.662, 27.124, 27.284, 27.452, 27.658, 27.882]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,14,28.0,30.0,0.25,0.5367206931114197,0.04636729136109352,4,"[0.062, 0.798, 1.04, 1.624]","[28.062, 28.798, 29.04, 29.624]",model_verified,4,"[0.062, 0.798, 1.04, 1.624]","[28.062, 28.798, 29.04, 29.624]",,
