sample_id,source_file,channel,segment_index,segment_start,segment_end,sample_rate,time_resolution,frequency_resolution,freq_min,freq_max,npz_path,png_path,event_count,event_times_s_json,split,label_source,quality_flag
loc_0000077,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000077.npz,review/auto/ns/loc_0000077.png,1,[0.2680000066757202],,threshold_auto,unchecked
loc_0000078,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000078.npz,review/auto/ns/loc_0000078.png,5,"[0.17599999904632568, 1.3539999723434448, 1.4359999895095825, 1.5759999752044678, 1.940000057220459]",,threshold_auto,unchecked
loc_0000079,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000079.npz,review/auto/ns/loc_0000079.png,3,"[0.9020000100135803, 1.1920000314712524, 1.3980000019073486]",,threshold_auto,unchecked
loc_0000080,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000080.npz,review/auto/ns/loc_0000080.png,2,"[0.012000000104308128, 0.029999999329447746]",,threshold_auto,unchecked
loc_0000081,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000081.npz,review/auto/ns/loc_0000081.png,1,[1.0099999904632568],,threshold_auto,unchecked
loc_0000082,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000082.npz,review/auto/ns/loc_0000082.png,1,[1.899999976158142],,threshold_auto,unchecked
loc_0000083,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000083.npz,review/auto/ns/loc_0000083.png,5,"[0.15399999916553497, 0.20600000023841858, 0.3400000035762787, 0.42800000309944153, 0.9480000138282776]",,threshold_auto,unchecked
loc_0000084,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000084.npz,review/auto/ns/loc_0000084.png,3,"[1.2239999771118164, 1.4160000085830688, 1.4880000352859497]",,threshold_auto,unchecked
loc_0000085,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000085.npz,review/auto/ns/loc_0000085.png,1,[1.940000057220459],,threshold_auto,unchecked
loc_0000086,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000086.npz,review/auto/ns/loc_0000086.png,1,[1.4639999866485596],,threshold_auto,unchecked
loc_0000087,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000087.npz,review/auto/ns/loc_0000087.png,3,"[1.8880000114440918, 1.906000018119812, 1.9240000247955322]",,threshold_auto,unchecked
loc_0000088,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000088.npz,review/auto/ns/loc_0000088.png,1,[1.965999960899353],,threshold_auto,unchecked
loc_0000089,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,ns,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000089.npz,review/auto/ns/loc_0000089.png,1,[0.593999981880188],,threshold_auto,unchecked
loc_0000090,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000090.npz,review/auto/we/loc_0000090.png,1,[1.0],,threshold_auto,unchecked
loc_0000091,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000091.npz,review/auto/we/loc_0000091.png,1,[1.0],,threshold_auto,unchecked
loc_0000092,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000092.npz,review/auto/we/loc_0000092.png,1,[1.0],,threshold_auto,unchecked
loc_0000093,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000093.npz,review/auto/we/loc_0000093.png,1,[1.0],,threshold_auto,unchecked
loc_0000094,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000094.npz,review/auto/we/loc_0000094.png,3,"[0.22599999606609344, 0.6620000004768372, 1.0]",,threshold_auto,unchecked
loc_0000095,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000095.npz,review/auto/we/loc_0000095.png,1,[1.0],,threshold_auto,unchecked
loc_0000096,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000096.npz,review/auto/we/loc_0000096.png,1,[1.0],,threshold_auto,unchecked
loc_0000097,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000097.npz,review/auto/we/loc_0000097.png,1,[1.0],,threshold_auto,unchecked
loc_0000098,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000098.npz,review/auto/we/loc_0000098.png,1,[1.0],,threshold_auto,unchecked
loc_0000099,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000099.npz,review/auto/we/loc_0000099.png,2,"[0.7459999918937683, 1.0]",,threshold_auto,unchecked
loc_0000100,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000100.npz,review/auto/we/loc_0000100.png,7,"[0.14740300178527832, 0.24071599543094635, 0.27799999713897705, 0.7279999852180481, 1.0, 1.582082986831665, 1.7139999866485596]",train,manual_corrected,clean
loc_0000101,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000101.npz,review/auto/we/loc_0000101.png,1,[1.0],,threshold_auto,unchecked
loc_0000102,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000102.npz,review/auto/we/loc_0000102.png,1,[1.0],,threshold_auto,unchecked
loc_0000103,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000103.npz,review/auto/we/loc_0000103.png,1,[1.0],,threshold_auto,unchecked
loc_0000104,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000104.npz,review/auto/we/loc_0000104.png,1,[1.0],,threshold_auto,unchecked
loc_0000105,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000105.npz,review/auto/we/loc_0000105.png,1,[1.0],,threshold_auto,unchecked
loc_0000106,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000106.npz,review/auto/we/loc_0000106.png,2,"[1.0, 1.8619999885559082]",,threshold_auto,unchecked
loc_0000107,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000107.npz,review/auto/we/loc_0000107.png,1,[1.0],,threshold_auto,unchecked
loc_0000108,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000108.npz,review/auto/we/loc_0000108.png,2,"[1.0, 1.5759999752044678]",,threshold_auto,unchecked
loc_0000109,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000109.npz,review/auto/we/loc_0000109.png,2,"[0.9020000100135803, 1.0]",,threshold_auto,unchecked
loc_0000110,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000110.npz,review/auto/we/loc_0000110.png,2,"[0.012000000104308128, 1.0]",,threshold_auto,unchecked
loc_0000111,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000111.npz,review/auto/we/loc_0000111.png,1,[1.0],,threshold_auto,unchecked
loc_0000112,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000112.npz,review/auto/we/loc_0000112.png,1,[1.0],,threshold_auto,unchecked
loc_0000113,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000113.npz,review/auto/we/loc_0000113.png,3,"[0.15399999916553497, 0.3400000035762787, 1.0]",,threshold_auto,unchecked
loc_0000114,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000114.npz,review/auto/we/loc_0000114.png,1,[1.0],,threshold_auto,unchecked
loc_0000115,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000115.npz,review/auto/we/loc_0000115.png,1,[1.0],,threshold_auto,unchecked
loc_0000116,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000116.npz,review/auto/we/loc_0000116.png,1,[1.0],,threshold_auto,unchecked
loc_0000117,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000117.npz,review/auto/we/loc_0000117.png,4,"[0.5239999890327454, 1.0, 1.6059999465942383, 1.8880000114440918]",train,manual_verified,clean
loc_0000118,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000118.npz,review/auto/we/loc_0000118.png,1,[1.0],,threshold_auto,unchecked
loc_0000119,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.33.00.bin,we,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000119.npz,review/auto/we/loc_0000119.png,1,[1.0],,threshold_auto,unchecked
loc_0000120,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000120.npz,review/auto/ns/loc_0000120.png,0,[],,threshold_auto,unchecked
loc_0000121,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000121.npz,review/auto/ns/loc_0000121.png,3,"[0.6779999732971191, 0.734000027179718, 1.7100000381469727]",,threshold_auto,unchecked
loc_0000122,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000122.npz,review/auto/ns/loc_0000122.png,1,[1.2960000038146973],,threshold_auto,unchecked
loc_0000123,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000123.npz,review/auto/ns/loc_0000123.png,0,[],,threshold_auto,unchecked
loc_0000124,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000124.npz,review/auto/ns/loc_0000124.png,2,"[0.3179999887943268, 0.5600000023841858]",,threshold_auto,unchecked
loc_0000125,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000125.npz,review/auto/ns/loc_0000125.png,1,[0.0560000017285347],,threshold_auto,unchecked
loc_0000126,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000126.npz,review/auto/ns/loc_0000126.png,5,"[0.041999999433755875, 0.0860000029206276, 0.7400000095367432, 0.8159999847412109, 1.0479999780654907]",,threshold_auto,unchecked
loc_0000127,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000127.npz,review/auto/ns/loc_0000127.png,0,[],,threshold_auto,unchecked
loc_0000128,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000128.npz,review/auto/ns/loc_0000128.png,2,"[0.984000027179718, 1.0099999904632568]",,threshold_auto,unchecked
loc_0000129,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000129.npz,review/auto/ns/loc_0000129.png,0,[],,threshold_auto,unchecked
loc_0000130,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000130.npz,review/auto/ns/loc_0000130.png,2,"[1.1339999437332153, 1.1859999895095825]",,threshold_auto,unchecked
loc_0000131,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000131.npz,review/auto/ns/loc_0000131.png,1,[1.593999981880188],,threshold_auto,unchecked
loc_0000132,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000132.npz,review/auto/ns/loc_0000132.png,2,"[0.8799999952316284, 1.5920000076293945]",,threshold_auto,unchecked
loc_0000133,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000133.npz,review/auto/ns/loc_0000133.png,4,"[0.14800000190734863, 0.20000000298023224, 0.421999990940094, 0.5979999899864197]",,threshold_auto,unchecked
loc_0000134,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000134.npz,review/auto/ns/loc_0000134.png,1,[1.4479999542236328],,threshold_auto,unchecked
loc_0000135,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000135.npz,review/auto/ns/loc_0000135.png,1,[0.6039999723434448],,threshold_auto,unchecked
loc_0000136,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000136.npz,review/auto/ns/loc_0000136.png,1,[0.8579999804496765],,threshold_auto,unchecked
loc_0000137,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000137.npz,review/auto/ns/loc_0000137.png,3,"[0.12407500296831131, 0.4273410141468048, 0.9677749872207642]",train,manual_corrected,clean
loc_0000138,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.34.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000138.npz,review/auto/ns/loc_0000138.png,1,[0.5659999847412109],,threshold_auto,unchecked
